Time,Time Code,Country Name,Country Code,GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Health expenditure, total (% of GDP) [SH.XPD.TOTL.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Population, total [SP.POP.TOTL]"
2013,YR2013,Switzerland,CHE,1.78057951954574,84658.8876757562,0.616928354560926,-0.217319662,4.38899993896484,11.70740988,82.7975609756098,8089346
2013,YR2013,United States,USA,1.67733152992453,52787.0269489935,0.967810662324979,1.464832656,7.40000009536743,16.89772211,78.7414634146342,316204908
2013,YR2013,France,FRA,0.576241546834495,42554.1220542413,0.0599694653145946,0.86360693,10.3520002365112,11.56028303,82.219512195122,65998570
2013,YR2013,Italy,ITA,-1.72815733491716,35370.274411922,-2.86079701520548,1.219992129,12.1490001678467,9.21721878,82.690243902439,60233948
2013,YR2013,Sweden,SWE,1.24120491730943,60283.24522267,0.386963245774737,-0.04429297,8.05200004577637,11.96648921,81.9560975609756,9600379
2013,YR2013,Canada,CAN,2.4750018591249,52413.7211560786,1.29473700908014,0.938291898,7.09999990463257,10.66516682,81.7720487804878,35155451
2013,YR2013,Austria,AUT,0.124223545493621,50504.7153221994,-0.458901349391994,2.000157493,5.33500003814697,11.1377909,81.1365853658537,8479375
2014,YR2014,Norway,NOR,1.91881952572395,97005.4985619729,0.775900289439207,2.025096285,3.48399996757507,9.71971755,82.1,5137232
2014,YR2014,Australia,AUS,2.60945747981651,62214.6091207999,1.10779543432982,2.487922705,6.07399988174438,9.42230024,82.3,23460694
2014,YR2014,Germany,DEU,1.59533809824777,47902.6528842516,1.17269170639014,0.906797035,4.98099994659424,11.29700067,81.090243902439,80982500
2014,YR2014,Switzerland,CHE,1.99688615861997,85814.5885735953,0.759979217534877,-0.013186044,4.53599977493286,11.65926872,83.1975609756098,8188649
2014,YR2014,United States,USA,2.37045767146387,54598.5506887519,1.61253759729152,1.622222977,6.19999980926514,17.14075435,78.7414634146342,318563456
2014,YR2014,France,FRA,0.947586471279067,42955.2428655883,0.440219969022834,0.507700673,10.3050003051758,11.53951975,82.6707317073171,66331957
2014,YR2014,Italy,ITA,0.113671536877519,35396.6651676845,-0.800674504667114,0.241057543,12.6829996109009,9.24791783,83.090243902439,60789140
2014,YR2014,Sweden,SWE,2.60432656462434,59180.1989776727,1.59130022866508,-0.179638494,7.95300006866455,11.92983965,82.2536585365854,9696110
2014,YR2014,Canada,CAN,2.56529927402018,50440.4337553383,1.44249773124668,1.906635907,6.90000009536743,10.449582,81.9530487804878,35544564
2014,YR2014,Austria,AUT,0.644844831726999,51322.6399728758,-0.0880538840875289,1.605805605,5.61999988555908,11.20547328,81.490243902439,8541575
2015,YR2015,Norway,NOR,1.61102710806024,74505.2465396901,0.604925370604192,2.17364832,4.2960000038147,NaN,82.1,5188607
2015,YR2015,Australia,AUS,2.42161055597219,56554.0387612447,1.00668056592552,1.508366722,6.05999994277954,NaN,82.4512195121951,23789338
2015,YR2015,Germany,DEU,1.7207335002516,41176.8815764652,0.843935130129523,0.234429945,4.62400007247925,NaN,81.090243902439,81686611
2015,YR2015,Switzerland,CHE,0.842236937577141,80989.8402358305,-0.29917880566758,-1.143915069,4.54899978637695,NaN,83.1975609756098,8282396
2015,YR2015,United States,USA,2.59614804050973,56207.0367472679,1.85019616527218,0.118627136,5.30000019073486,NaN,78.7414634146342,320896618
2015,YR2015,France,FRA,1.0674616484885,36526.7701083069,0.624334739912413,0.037803733,10.3590002059937,NaN,82.6707317073171,66624068
2015,YR2015,Italy,ITA,0.783243955370438,30049.1475451649,0.880421769334731,0.03878675,11.8959999084473,NaN,83.490243902439,60730582
2015,YR2015,Sweden,SWE,4.08496007394801,50585.2584706067,2.99010777248316,-0.046784745,7.43200016021729,NaN,82.5512195121951,9799186
2015,YR2015,Canada,CAN,0.941675857004995,43315.7004418128,0.0855502561066999,1.125241361,6.90000009536743,NaN,82.1290243902439,35848610
2015,YR2015,Austria,AUT,0.963058398933342,43665.0094707965,-0.108113770983863,0.896567005,5.72300004959106,NaN,81.8439024390244,8633169
