,tweet_id,retweet_count,favorite_count,created_at
760,777189768882946048,4911,15724,Sat Sep 17 16:57:35 +0000 2016
761,776819012571455488,15567,0,Fri Sep 16 16:24:19 +0000 2016
762,776813020089548800,1376,5368,Fri Sep 16 16:00:31 +0000 2016
763,776477788987613185,3181,9747,Thu Sep 15 17:48:25 +0000 2016
764,776249906839351296,10425,0,Thu Sep 15 02:42:54 +0000 2016
765,776218204058357768,18137,32921,Thu Sep 15 00:36:55 +0000 2016
766,776201521193218049,2854,10536,Wed Sep 14 23:30:38 +0000 2016
767,776113305656188928,4941,12908,Wed Sep 14 17:40:06 +0000 2016
768,776088319444877312,174,2011,Wed Sep 14 16:00:49 +0000 2016
769,775898661951791106,17270,0,Wed Sep 14 03:27:11 +0000 2016
770,775842724423557120,3044,12852,Tue Sep 13 23:44:54 +0000 2016
771,775733305207554048,4541,15214,Tue Sep 13 16:30:07 +0000 2016
772,775729183532220416,5204,14173,Tue Sep 13 16:13:44 +0000 2016
773,775364825476165632,3391,8180,Mon Sep 12 16:05:54 +0000 2016
774,775350846108426240,4449,11153,Mon Sep 12 15:10:21 +0000 2016
775,775085132600442880,5371,17048,Sun Sep 11 21:34:30 +0000 2016
776,774757898236878852,1994,9356,Sat Sep 10 23:54:11 +0000 2016
777,774639387460112384,1973,7392,Sat Sep 10 16:03:16 +0000 2016
778,774314403806253056,6341,23859,Fri Sep 09 18:31:54 +0000 2016
779,773985732834758656,4392,11762,Thu Sep 08 20:45:53 +0000 2016
780,773922284943896577,1954,7009,Thu Sep 08 16:33:46 +0000 2016
781,773704687002451968,1845,7221,Thu Sep 08 02:09:06 +0000 2016
782,773670353721753600,1467,5861,Wed Sep 07 23:52:41 +0000 2016
783,773547596996571136,6989,24186,Wed Sep 07 15:44:53 +0000 2016
784,773336787167145985,5790,0,Wed Sep 07 01:47:12 +0000 2016
785,773308824254029826,8485,25462,Tue Sep 06 23:56:05 +0000 2016
786,773247561583001600,3629,10270,Tue Sep 06 19:52:39 +0000 2016
787,773191612633579521,4648,10945,Tue Sep 06 16:10:20 +0000 2016
788,772877495989305348,4411,9405,Mon Sep 05 19:22:09 +0000 2016
789,772826264096874500,2625,8737,Mon Sep 05 15:58:34 +0000 2016
790,772615324260794368,3824,0,Mon Sep 05 02:00:22 +0000 2016
791,772581559778025472,1926,7109,Sun Sep 04 23:46:12 +0000 2016
792,772193107915964416,1567,6584,Sat Sep 03 22:02:38 +0000 2016
793,772152991789019136,1274,4131,Sat Sep 03 19:23:13 +0000 2016
794,772117678702071809,829,4108,Sat Sep 03 17:02:54 +0000 2016
795,772114945936949249,535,2971,Sat Sep 03 16:52:02 +0000 2016
796,772102971039580160,1046,4396,Sat Sep 03 16:04:27 +0000 2016
797,771908950375665664,2134,7205,Sat Sep 03 03:13:29 +0000 2016
798,771770456517009408,3846,13173,Fri Sep 02 18:03:10 +0000 2016
799,771500966810099713,2956,9052,Fri Sep 02 00:12:18 +0000 2016
800,771380798096281600,5790,11569,Thu Sep 01 16:14:48 +0000 2016
801,771171053431250945,8544,0,Thu Sep 01 02:21:21 +0000 2016
802,771136648247640064,3293,10083,Thu Sep 01 00:04:38 +0000 2016
803,771102124360998913,1624,6805,Wed Aug 31 21:47:27 +0000 2016
804,771014301343748096,1875,7549,Wed Aug 31 15:58:28 +0000 2016
805,771004394259247104,247,0,Wed Aug 31 15:19:06 +0000 2016
806,770787852854652928,1381,5427,Wed Aug 31 00:58:39 +0000 2016
807,770772759874076672,1591,5687,Tue Aug 30 23:58:40 +0000 2016
808,770743923962707968,51480,0,Tue Aug 30 22:04:05 +0000 2016
809,770655142660169732,1972,8025,Tue Aug 30 16:11:18 +0000 2016
810,770414278348247044,2334,6887,Tue Aug 30 00:14:12 +0000 2016
811,770293558247038976,1680,6825,Mon Aug 29 16:14:30 +0000 2016
812,770093767776997377,3439,0,Mon Aug 29 03:00:36 +0000 2016
813,770069151037685760,2601,8278,Mon Aug 29 01:22:47 +0000 2016
814,769940425801170949,10901,34446,Sun Aug 28 16:51:16 +0000 2016
815,769695466921623552,1888,7008,Sun Aug 28 00:37:54 +0000 2016
816,769335591808995329,8683,0,Sat Aug 27 00:47:53 +0000 2016
817,769212283578875904,1930,5911,Fri Aug 26 16:37:54 +0000 2016
818,768970937022709760,7401,15790,Fri Aug 26 00:38:52 +0000 2016
819,768909767477751808,3069,0,Thu Aug 25 20:35:48 +0000 2016
820,768855141948723200,1016,4598,Thu Aug 25 16:58:45 +0000 2016
821,768609597686943744,1362,4515,Thu Aug 25 00:43:02 +0000 2016
822,768596291618299904,1443,5515,Wed Aug 24 23:50:10 +0000 2016
823,768554158521745409,6574,0,Wed Aug 24 21:02:45 +0000 2016
824,768473857036525572,3873,14887,Wed Aug 24 15:43:39 +0000 2016
825,768193404517830656,4001,11951,Tue Aug 23 21:09:14 +0000 2016
826,767884188863397888,1593,5217,Tue Aug 23 00:40:31 +0000 2016
827,767754930266464257,6094,17548,Mon Aug 22 16:06:54 +0000 2016
828,767500508068192258,2639,8183,Sun Aug 21 23:15:55 +0000 2016
829,767191397493538821,4310,13444,Sun Aug 21 02:47:37 +0000 2016
830,767122157629476866,3209,11073,Sat Aug 20 22:12:29 +0000 2016
831,766864461642756096,6394,0,Sat Aug 20 05:08:29 +0000 2016
832,766793450729734144,1539,5570,Sat Aug 20 00:26:19 +0000 2016
833,766714921925144576,430,2840,Fri Aug 19 19:14:16 +0000 2016
834,766693177336135680,895,4424,Fri Aug 19 17:47:52 +0000 2016
835,766423258543644672,1793,6587,Thu Aug 18 23:55:18 +0000 2016
836,766313316352462849,2124,7408,Thu Aug 18 16:38:26 +0000 2016
837,766078092750233600,2920,0,Thu Aug 18 01:03:45 +0000 2016
838,766069199026450432,987,4689,Thu Aug 18 00:28:24 +0000 2016
839,766008592277377025,562,4088,Wed Aug 17 20:27:34 +0000 2016
840,765719909049503744,2429,7906,Wed Aug 17 01:20:27 +0000 2016
841,765669560888528897,1379,5670,Tue Aug 16 22:00:23 +0000 2016
842,765395769549590528,3811,28626,Tue Aug 16 03:52:26 +0000 2016
843,765371061932261376,2427,7743,Tue Aug 16 02:14:15 +0000 2016
844,765222098633691136,3824,12714,Mon Aug 15 16:22:20 +0000 2016
845,764857477905154048,1990,7006,Sun Aug 14 16:13:27 +0000 2016
846,764259802650378240,1713,6620,Sat Aug 13 00:38:30 +0000 2016
847,763956972077010945,61,801,Fri Aug 12 04:35:10 +0000 2016
848,763837565564780549,4723,13821,Thu Aug 11 20:40:41 +0000 2016
849,763183847194451968,1671,5930,Wed Aug 10 01:23:03 +0000 2016
850,763167063695355904,3418,0,Wed Aug 10 00:16:21 +0000 2016
851,763103485927849985,2557,8034,Tue Aug 09 20:03:43 +0000 2016
852,762699858130116608,4103,13336,Mon Aug 08 17:19:51 +0000 2016
853,762471784394268675,7391,12368,Mon Aug 08 02:13:34 +0000 2016
854,762464539388485633,4752,11342,Mon Aug 08 01:44:46 +0000 2016
855,762316489655476224,1270,5275,Sun Aug 07 15:56:28 +0000 2016
856,762035686371364864,17596,34944,Sat Aug 06 21:20:40 +0000 2016
857,761976711479193600,2274,5908,Sat Aug 06 17:26:19 +0000 2016
858,761750502866649088,4447,0,Sat Aug 06 02:27:27 +0000 2016
859,761745352076779520,963,4661,Sat Aug 06 02:06:59 +0000 2016
860,761672994376806400,32761,54123,Fri Aug 05 21:19:27 +0000 2016
861,761599872357261312,1317,4511,Fri Aug 05 16:28:54 +0000 2016
862,761371037149827077,20164,0,Fri Aug 05 01:19:35 +0000 2016
863,761334018830917632,1630,5705,Thu Aug 04 22:52:29 +0000 2016
864,761292947749015552,1241,4892,Thu Aug 04 20:09:17 +0000 2016
865,761227390836215808,1743,5826,Thu Aug 04 15:48:47 +0000 2016
866,761004547850530816,3889,12307,Thu Aug 04 01:03:17 +0000 2016
867,760893934457552897,1089,4179,Wed Aug 03 17:43:45 +0000 2016
868,760656994973933572,2164,7227,Wed Aug 03 02:02:14 +0000 2016
869,760641137271070720,1450,5407,Wed Aug 03 00:59:13 +0000 2016
870,760539183865880579,4084,8279,Tue Aug 02 18:14:06 +0000 2016
871,760521673607086080,1579,4625,Tue Aug 02 17:04:31 +0000 2016
872,760290219849637889,12900,29216,Tue Aug 02 01:44:48 +0000 2016
873,760252756032651264,977,4297,Mon Aug 01 23:15:56 +0000 2016
874,760190180481531904,2033,6240,Mon Aug 01 19:07:17 +0000 2016
875,760153949710192640,37,0,Mon Aug 01 16:43:19 +0000 2016
876,759943073749200896,2341,6490,Mon Aug 01 02:45:22 +0000 2016
877,759923798737051648,6394,16045,Mon Aug 01 01:28:46 +0000 2016
878,759846353224826880,2224,7334,Sun Jul 31 20:21:02 +0000 2016
879,759793422261743616,2143,6512,Sun Jul 31 16:50:42 +0000 2016
880,759566828574212096,23875,0,Sun Jul 31 01:50:18 +0000 2016
881,759557299618865152,1320,5132,Sun Jul 31 01:12:26 +0000 2016
882,759447681597108224,2765,9294,Sat Jul 30 17:56:51 +0000 2016
883,759446261539934208,553,1829,Sat Jul 30 17:51:13 +0000 2016
884,759197388317847553,2184,6626,Sat Jul 30 01:22:17 +0000 2016
885,759159934323924993,1327,0,Fri Jul 29 22:53:27 +0000 2016
886,759099523532779520,4723,15846,Fri Jul 29 18:53:24 +0000 2016
887,759047813560868866,2260,7125,Fri Jul 29 15:27:55 +0000 2016
888,758854675097526272,1007,3866,Fri Jul 29 02:40:28 +0000 2016
889,758828659922702336,4302,12210,Fri Jul 29 00:57:05 +0000 2016
890,758740312047005698,1796,6261,Thu Jul 28 19:06:01 +0000 2016
891,758474966123810816,1111,4162,Thu Jul 28 01:31:38 +0000 2016
892,758467244762497024,2495,5246,Thu Jul 28 01:00:57 +0000 2016
893,758405701903519748,2162,5674,Wed Jul 27 20:56:24 +0000 2016
894,758355060040593408,1218,3742,Wed Jul 27 17:35:10 +0000 2016
895,758099635764359168,11325,20973,Wed Jul 27 00:40:12 +0000 2016
896,758041019896193024,427,2959,Tue Jul 26 20:47:17 +0000 2016
897,757741869644341248,3642,7511,Tue Jul 26 00:58:34 +0000 2016
898,757729163776290825,9151,0,Tue Jul 26 00:08:05 +0000 2016
899,757725642876129280,1367,4952,Mon Jul 25 23:54:05 +0000 2016
900,757611664640446465,1248,4967,Mon Jul 25 16:21:11 +0000 2016
901,757597904299253760,326,0,Mon Jul 25 15:26:30 +0000 2016
902,757596066325864448,1186,4747,Mon Jul 25 15:19:12 +0000 2016
903,757400162377592832,7636,16510,Mon Jul 25 02:20:45 +0000 2016
904,757393109802180609,1967,6358,Mon Jul 25 01:52:43 +0000 2016
905,757354760399941633,1595,4927,Sun Jul 24 23:20:20 +0000 2016
906,756998049151549440,2229,6831,Sat Jul 23 23:42:53 +0000 2016
907,756939218950160384,2252,7243,Sat Jul 23 19:49:07 +0000 2016
908,756651752796094464,1485,5534,Sat Jul 23 00:46:50 +0000 2016
909,756526248105566208,4085,11344,Fri Jul 22 16:28:07 +0000 2016
910,756303284449767430,1204,4307,Fri Jul 22 01:42:09 +0000 2016
911,756288534030475264,14761,28053,Fri Jul 22 00:43:32 +0000 2016
912,756275833623502848,1714,7016,Thu Jul 21 23:53:04 +0000 2016
913,755955933503782912,3231,7978,Thu Jul 21 02:41:54 +0000 2016
914,755206590534418437,6032,17947,Tue Jul 19 01:04:16 +0000 2016
915,755110668769038337,12407,23112,Mon Jul 18 18:43:07 +0000 2016
916,754874841593970688,9021,0,Mon Jul 18 03:06:01 +0000 2016
917,754856583969079297,2828,7494,Mon Jul 18 01:53:28 +0000 2016
918,754747087846248448,584,2811,Sun Jul 17 18:38:22 +0000 2016
919,754482103782404096,2183,5781,Sun Jul 17 01:05:25 +0000 2016
920,754449512966619136,823,4090,Sat Jul 16 22:55:55 +0000 2016
921,754120377874386944,2613,8536,Sat Jul 16 01:08:03 +0000 2016
922,754011816964026368,4028,9584,Fri Jul 15 17:56:40 +0000 2016
923,753655901052166144,2445,6369,Thu Jul 14 18:22:23 +0000 2016
924,753420520834629632,3999,8602,Thu Jul 14 02:47:04 +0000 2016
925,753398408988139520,2146,6300,Thu Jul 14 01:19:12 +0000 2016
926,753375668877008896,2609,8290,Wed Jul 13 23:48:51 +0000 2016
927,753298634498793472,6496,0,Wed Jul 13 18:42:44 +0000 2016
928,753294487569522689,1163,3711,Wed Jul 13 18:26:16 +0000 2016
929,753039830821511168,23532,40459,Wed Jul 13 01:34:21 +0000 2016
930,753026973505581056,1093,4222,Wed Jul 13 00:43:15 +0000 2016
931,752932432744185856,7637,13759,Tue Jul 12 18:27:35 +0000 2016
932,752917284578922496,1754,7475,Tue Jul 12 17:27:23 +0000 2016
933,752701944171524096,3236,0,Tue Jul 12 03:11:42 +0000 2016
934,752682090207055872,1804,6546,Tue Jul 12 01:52:49 +0000 2016
935,752660715232722944,1757,4810,Tue Jul 12 00:27:52 +0000 2016
936,752568224206688256,2554,6053,Mon Jul 11 18:20:21 +0000 2016
937,752519690950500352,3848,8036,Mon Jul 11 15:07:30 +0000 2016
938,752334515931054080,1240,4162,Mon Jul 11 02:51:40 +0000 2016
939,752309394570878976,18694,0,Mon Jul 11 01:11:51 +0000 2016
940,752173152931807232,2071,6475,Sun Jul 10 16:10:29 +0000 2016
941,751950017322246144,1042,3360,Sun Jul 10 01:23:49 +0000 2016
942,751937170840121344,1500,5692,Sun Jul 10 00:32:46 +0000 2016
943,751830394383790080,2186,6326,Sat Jul 09 17:28:29 +0000 2016
944,751793661361422336,3263,6385,Sat Jul 09 15:02:31 +0000 2016
945,751598357617971201,3378,8579,Sat Jul 09 02:06:27 +0000 2016
946,751583847268179968,1247,4797,Sat Jul 09 01:08:47 +0000 2016
947,751538714308972544,1416,5474,Fri Jul 08 22:09:27 +0000 2016
948,751456908746354688,1110,3485,Fri Jul 08 16:44:23 +0000 2016
949,751251247299190784,6563,13595,Fri Jul 08 03:07:09 +0000 2016
950,751205363882532864,2045,6861,Fri Jul 08 00:04:50 +0000 2016
951,751132876104687617,1457,5541,Thu Jul 07 19:16:47 +0000 2016
952,750868782890057730,1561,5227,Thu Jul 07 01:47:22 +0000 2016
953,750719632563142656,5637,14405,Wed Jul 06 15:54:42 +0000 2016
954,750506206503038976,1285,4852,Wed Jul 06 01:46:38 +0000 2016
955,750429297815552001,4840,14351,Tue Jul 05 20:41:01 +0000 2016
956,750383411068534784,1278,4942,Tue Jul 05 17:38:41 +0000 2016
957,750381685133418496,34,747,Tue Jul 05 17:31:49 +0000 2016
958,750147208377409536,1079,3362,Tue Jul 05 02:00:06 +0000 2016
959,750132105863102464,1412,3942,Tue Jul 05 01:00:05 +0000 2016
960,750117059602808832,1442,4688,Tue Jul 05 00:00:18 +0000 2016
961,750101899009982464,940,3306,Mon Jul 04 23:00:03 +0000 2016
962,750086836815486976,608,2357,Mon Jul 04 22:00:12 +0000 2016
963,750071704093859840,3734,8530,Mon Jul 04 21:00:04 +0000 2016
964,750056684286914561,992,3398,Mon Jul 04 20:00:23 +0000 2016
965,750041628174217216,689,3449,Mon Jul 04 19:00:33 +0000 2016
966,750026558547456000,876,2952,Mon Jul 04 18:00:41 +0000 2016
967,750011400160841729,1015,3526,Mon Jul 04 17:00:26 +0000 2016
968,749996283729883136,901,3285,Mon Jul 04 16:00:22 +0000 2016
969,749981277374128128,2737,5550,Mon Jul 04 15:00:45 +0000 2016
970,749774190421639168,1475,5050,Mon Jul 04 01:17:51 +0000 2016
971,749417653287129088,1873,6630,Sun Jul 03 01:41:06 +0000 2016
972,749403093750648834,609,2851,Sun Jul 03 00:43:15 +0000 2016
973,749395845976588288,3883,9348,Sun Jul 03 00:14:27 +0000 2016
974,749317047558017024,2464,5963,Sat Jul 02 19:01:20 +0000 2016
975,749075273010798592,2312,6257,Sat Jul 02 03:00:36 +0000 2016
976,749064354620928000,1687,5209,Sat Jul 02 02:17:13 +0000 2016
977,749036806121881602,876,3374,Sat Jul 02 00:27:45 +0000 2016
978,748977405889503236,3819,11687,Fri Jul 01 20:31:43 +0000 2016
979,748932637671223296,2512,6362,Fri Jul 01 17:33:49 +0000 2016
980,748705597323898880,1050,3004,Fri Jul 01 02:31:39 +0000 2016
981,748699167502000129,1789,5142,Fri Jul 01 02:06:06 +0000 2016
982,748692773788876800,1476,4596,Fri Jul 01 01:40:41 +0000 2016
983,748575535303884801,2226,6592,Thu Jun 30 17:54:50 +0000 2016
984,748568946752774144,754,2377,Thu Jun 30 17:28:39 +0000 2016
985,748346686624440324,1386,5660,Thu Jun 30 02:45:28 +0000 2016
986,748337862848962560,4615,8331,Thu Jun 30 02:10:24 +0000 2016
987,748324050481647620,854,4026,Thu Jun 30 01:15:31 +0000 2016
988,748307329658011649,799,3984,Thu Jun 30 00:09:04 +0000 2016
989,748220828303695873,8692,15316,Wed Jun 29 18:25:21 +0000 2016
990,747963614829678593,2405,6294,Wed Jun 29 01:23:16 +0000 2016
991,747933425676525569,2847,7195,Tue Jun 28 23:23:19 +0000 2016
992,747885874273214464,1102,3197,Tue Jun 28 20:14:22 +0000 2016
993,747844099428986880,833,3041,Tue Jun 28 17:28:22 +0000 2016
994,747816857231626240,1296,5272,Tue Jun 28 15:40:07 +0000 2016
995,747651430853525504,175,1495,Tue Jun 28 04:42:46 +0000 2016
996,747648653817413632,6506,13989,Tue Jun 28 04:31:44 +0000 2016
997,747600769478692864,609,2521,Tue Jun 28 01:21:27 +0000 2016
998,747594051852075008,1188,3999,Tue Jun 28 00:54:46 +0000 2016
999,747512671126323200,1770,6024,Mon Jun 27 19:31:23 +0000 2016
1000,747461612269887489,1160,4203,Mon Jun 27 16:08:30 +0000 2016
1001,747439450712596480,2154,5902,Mon Jun 27 14:40:26 +0000 2016
1002,747242308580548608,3208,0,Mon Jun 27 01:37:04 +0000 2016
1003,747219827526344708,1759,5718,Mon Jun 27 00:07:44 +0000 2016
1004,747204161125646336,1022,3672,Sun Jun 26 23:05:29 +0000 2016
1005,747103485104099331,4473,10407,Sun Jun 26 16:25:26 +0000 2016
1006,746906459439529985,331,3123,Sun Jun 26 03:22:31 +0000 2016
1007,746872823977771008,2393,6494,Sun Jun 26 01:08:52 +0000 2016
1008,746818907684614144,1913,5734,Sat Jun 25 21:34:37 +0000 2016
1009,746790600704425984,1784,5281,Sat Jun 25 19:42:08 +0000 2016
1010,746757706116112384,4349,10347,Sat Jun 25 17:31:25 +0000 2016
1011,746726898085036033,2000,6547,Sat Jun 25 15:29:00 +0000 2016
1012,746542875601690625,2072,5449,Sat Jun 25 03:17:46 +0000 2016
1013,746521445350707200,1093,0,Sat Jun 25 01:52:36 +0000 2016
1014,746507379341139972,1210,5029,Sat Jun 25 00:56:43 +0000 2016
1015,746369468511756288,1830,6551,Fri Jun 24 15:48:42 +0000 2016
1016,746131877086527488,2457,7457,Fri Jun 24 00:04:36 +0000 2016
1017,746056683365994496,916,3845,Thu Jun 23 19:05:49 +0000 2016
1018,745789745784041472,1187,4372,Thu Jun 23 01:25:06 +0000 2016
1019,745712589599014916,2593,7543,Wed Jun 22 20:18:30 +0000 2016
1020,745433870967832576,2836,7700,Wed Jun 22 01:50:58 +0000 2016
1021,745422732645535745,2724,9281,Wed Jun 22 01:06:43 +0000 2016
1022,745314880350101504,3081,7738,Tue Jun 21 17:58:09 +0000 2016
1023,745074613265149952,3915,8469,Tue Jun 21 02:03:25 +0000 2016
1024,745057283344719872,2547,7826,Tue Jun 21 00:54:33 +0000 2016
1025,744995568523612160,701,3232,Mon Jun 20 20:49:19 +0000 2016
1026,744971049620602880,2987,8521,Mon Jun 20 19:11:53 +0000 2016
1027,744709971296780288,1731,6056,Mon Jun 20 01:54:27 +0000 2016
1028,744334592493166593,2381,7312,Sun Jun 19 01:02:50 +0000 2016
1029,744234799360020481,78212,129262,Sat Jun 18 18:26:18 +0000 2016
1030,744223424764059648,416,1840,Sat Jun 18 17:41:06 +0000 2016
1031,743980027717509120,1211,4489,Sat Jun 18 01:33:55 +0000 2016
1032,743895849529389061,1065,3937,Fri Jun 17 19:59:26 +0000 2016
1033,743835915802583040,2338,0,Fri Jun 17 16:01:16 +0000 2016
1034,743609206067040256,1531,4850,Fri Jun 17 01:00:24 +0000 2016
1035,743595368194129920,7307,19976,Fri Jun 17 00:05:25 +0000 2016
1036,743545585370791937,1047,3812,Thu Jun 16 20:47:36 +0000 2016
1037,743510151680958465,4109,8541,Thu Jun 16 18:26:48 +0000 2016
1038,743253157753532416,1344,4561,Thu Jun 16 01:25:36 +0000 2016
1039,743222593470234624,2123,6690,Wed Jun 15 23:24:09 +0000 2016
1040,743210557239623680,1519,4147,Wed Jun 15 22:36:19 +0000 2016
1041,742534281772302336,3950,7615,Tue Jun 14 01:49:03 +0000 2016
1042,742528092657332225,2207,4807,Tue Jun 14 01:24:27 +0000 2016
1043,742465774154047488,4307,7838,Mon Jun 13 21:16:49 +0000 2016
1044,742423170473463808,4239,10668,Mon Jun 13 18:27:32 +0000 2016
1045,742385895052087300,2223,7355,Mon Jun 13 15:59:24 +0000 2016
1046,742161199639494656,1525,4688,Mon Jun 13 01:06:33 +0000 2016
1047,742150209887731712,1741,5569,Mon Jun 13 00:22:53 +0000 2016
1048,741793263812808706,1674,4910,Sun Jun 12 00:44:30 +0000 2016
1049,741743634094141440,3083,8826,Sat Jun 11 21:27:17 +0000 2016
1050,741438259667034112,926,3964,Sat Jun 11 01:13:51 +0000 2016
1051,741303864243200000,3588,9496,Fri Jun 10 16:19:48 +0000 2016
1052,741099773336379392,6143,10828,Fri Jun 10 02:48:49 +0000 2016
1053,741067306818797568,3439,10201,Fri Jun 10 00:39:48 +0000 2016
1054,740995100998766593,3091,6915,Thu Jun 09 19:52:53 +0000 2016
1055,740711788199743490,1042,3688,Thu Jun 09 01:07:06 +0000 2016
1056,740699697422163968,867,3065,Thu Jun 09 00:19:04 +0000 2016
1057,740676976021798912,7550,19597,Wed Jun 08 22:48:46 +0000 2016
1058,740373189193256964,14802,37483,Wed Jun 08 02:41:38 +0000 2016
1059,740365076218183684,483,2681,Wed Jun 08 02:09:24 +0000 2016
1060,740359016048689152,946,3565,Wed Jun 08 01:45:19 +0000 2016
1061,740214038584557568,2181,7212,Tue Jun 07 16:09:13 +0000 2016
1062,739979191639244800,6574,21563,Tue Jun 07 00:36:02 +0000 2016
1063,739932936087216128,1193,4382,Mon Jun 06 21:32:13 +0000 2016
1064,739844404073074688,942,4086,Mon Jun 06 15:40:26 +0000 2016
1065,739623569819336705,1519,4113,Mon Jun 06 01:02:55 +0000 2016
1066,739606147276148736,1843,5827,Sun Jun 05 23:53:41 +0000 2016
1067,739544079319588864,23875,43021,Sun Jun 05 19:47:03 +0000 2016
1068,739485634323156992,3260,7768,Sun Jun 05 15:54:48 +0000 2016
1069,739238157791694849,51480,73982,Sat Jun 04 23:31:25 +0000 2016
1070,738891149612572673,6,115,Sat Jun 04 00:32:32 +0000 2016
1071,738885046782832640,1261,4068,Sat Jun 04 00:08:17 +0000 2016
1072,738883359779196928,901,3617,Sat Jun 04 00:01:35 +0000 2016
1073,738537504001953792,1733,5495,Fri Jun 03 01:07:16 +0000 2016
1074,738402415918125056,940,3537,Thu Jun 02 16:10:29 +0000 2016
1075,738184450748633089,1337,4659,Thu Jun 02 01:44:22 +0000 2016
1076,738166403467907072,3778,9486,Thu Jun 02 00:32:39 +0000 2016
1077,738156290900254721,737,2734,Wed Jun 01 23:52:28 +0000 2016
1078,737826014890496000,1967,5674,Wed Jun 01 02:00:04 +0000 2016
1079,737800304142471168,3837,10791,Wed Jun 01 00:17:54 +0000 2016
1080,737678689543020544,1484,5447,Tue May 31 16:14:39 +0000 2016
1081,737445876994609152,4962,11140,Tue May 31 00:49:32 +0000 2016
1082,737322739594330112,890,3894,Mon May 30 16:40:14 +0000 2016
1083,737310737551491075,8213,15825,Mon May 30 15:52:33 +0000 2016
1084,736736130620620800,1940,4662,Sun May 29 01:49:16 +0000 2016
1085,736392552031657984,8242,19165,Sat May 28 03:04:00 +0000 2016
1086,736365877722001409,1382,4318,Sat May 28 01:18:00 +0000 2016
1087,736225175608430592,3060,8751,Fri May 27 15:58:54 +0000 2016
1088,736010884653420544,3292,8534,Fri May 27 01:47:23 +0000 2016
1089,735991953473572864,1270,3882,Fri May 27 00:32:10 +0000 2016
1090,735648611367784448,1212,4332,Thu May 26 01:47:51 +0000 2016
1091,735635087207878657,2613,6678,Thu May 26 00:54:06 +0000 2016
1092,735274964362878976,4628,9476,Wed May 25 01:03:06 +0000 2016
1093,735256018284875776,974,3622,Tue May 24 23:47:49 +0000 2016
1094,735137028879360001,1074,3370,Tue May 24 15:55:00 +0000 2016
1095,734912297295085568,568,2946,Tue May 24 01:02:00 +0000 2016
1096,734787690684657664,6989,13532,Mon May 23 16:46:51 +0000 2016
1097,734776360183431168,602,2701,Mon May 23 16:01:50 +0000 2016
1098,734559631394082816,441,1621,Mon May 23 01:40:38 +0000 2016
1099,733828123016450049,862,3868,Sat May 21 01:13:53 +0000 2016
1100,733822306246479872,1123,3965,Sat May 21 00:50:46 +0000 2016
1101,733482008106668032,1050,3385,Fri May 20 02:18:32 +0000 2016
1102,733460102733135873,1424,4537,Fri May 20 00:51:30 +0000 2016
1103,733109485275860992,17271,43961,Thu May 19 01:38:16 +0000 2016
1104,732732193018155009,591,2632,Wed May 18 00:39:02 +0000 2016
1105,732726085725589504,980,3802,Wed May 18 00:14:46 +0000 2016
1106,732585889486888962,852,3967,Tue May 17 14:57:41 +0000 2016
1107,732375214819057664,2786,8708,Tue May 17 01:00:32 +0000 2016
1108,732005617171337216,6046,16089,Mon May 16 00:31:53 +0000 2016
1109,731285275100512256,1078,3751,Sat May 14 00:49:30 +0000 2016
1110,731156023742988288,1407,4128,Fri May 13 16:15:54 +0000 2016
1111,730924654643314689,2194,6591,Fri May 13 00:56:32 +0000 2016
1112,730573383004487680,2391,5309,Thu May 12 01:40:42 +0000 2016
1113,730427201120833536,1158,3746,Wed May 11 15:59:50 +0000 2016
1114,730211855403241472,1157,4117,Wed May 11 01:44:07 +0000 2016
1115,730196704625098752,2132,5266,Wed May 11 00:43:55 +0000 2016
1116,729854734790754305,1238,4331,Tue May 10 02:05:03 +0000 2016
1117,729838605770891264,423,1834,Tue May 10 01:00:58 +0000 2016
1118,729823566028484608,1372,4299,Tue May 10 00:01:12 +0000 2016
1119,729463711119904772,2543,6249,Mon May 09 00:11:16 +0000 2016
1120,729113531270991872,363,2030,Sun May 08 00:59:46 +0000 2016
1121,728986383096946689,900,3414,Sat May 07 16:34:32 +0000 2016
1122,728760639972315136,1876,5019,Sat May 07 01:37:30 +0000 2016
1123,728751179681943552,744,3006,Sat May 07 00:59:55 +0000 2016
1124,728653952833728512,1153,3565,Fri May 06 18:33:34 +0000 2016
1125,728409960103686147,2226,5296,Fri May 06 02:24:02 +0000 2016
1126,728387165835677696,1056,3946,Fri May 06 00:53:27 +0000 2016
1127,728046963732717569,1296,4641,Thu May 05 02:21:37 +0000 2016
1128,728035342121635841,1845,4886,Thu May 05 01:35:26 +0000 2016
1129,728015554473250816,1207,4411,Thu May 05 00:16:48 +0000 2016
1130,727685679342333952,698,3153,Wed May 04 02:26:00 +0000 2016
1131,727644517743104000,1928,6344,Tue May 03 23:42:26 +0000 2016
1132,727524757080539137,1357,4817,Tue May 03 15:46:33 +0000 2016
1133,727314416056803329,826,3568,Tue May 03 01:50:44 +0000 2016
1134,727286334147182592,908,3272,Mon May 02 23:59:09 +0000 2016
1135,727175381690781696,1512,4151,Mon May 02 16:38:15 +0000 2016
1136,727155742655025152,1472,3919,Mon May 02 15:20:13 +0000 2016
1137,726935089318363137,2705,7401,Mon May 02 00:43:25 +0000 2016
1138,726887082820554753,1661,4130,Sun May 01 21:32:40 +0000 2016
